Rules,Antecedence,Consequent,sup(A),sup(B),sup(A U B),Kulczynski,IR
"If ['Latitude 176', 'Longitude 52'], Then ['Magnitude Type ML', 'Region Name IONIAN SEA']","('Latitude 176', 'Longitude 52')","('Magnitude Type ML', 'Region Name IONIAN SEA')",3523,4357,3417,0.8771,0.18686981850773024
"If ['Magnitude Type ML', 'Region Name IONIAN SEA'], Then ['Latitude 176', 'Longitude 52']","('Magnitude Type ML', 'Region Name IONIAN SEA')","('Latitude 176', 'Longitude 52')",4357,3523,3417,0.8771,0.18686981850773024
"If ['Latitude 184', 'Longitude 50'], Then ['Magnitude Type ML', 'Region Name CENTRAL ITALY']","('Latitude 184', 'Longitude 50')","('Magnitude Type ML', 'Region Name CENTRAL ITALY')",4415,6854,4368,0.8133,0.3534270395594841
"If ['Region Name CENTRAL ITALY'], Then ['Longitude 50', 'Magnitude Type ML']","('Region Name CENTRAL ITALY',)","('Longitude 50', 'Magnitude Type ML')",6920,8107,5601,0.7501,0.12592828347124974
"If ['Magnitude Type ML', 'Region Name CENTRAL ITALY'], Then ['Longitude 50']","('Magnitude Type ML', 'Region Name CENTRAL ITALY')","('Longitude 50',)",6854,8274,5601,0.7471,0.1490500682271439
"If ['Longitude 58'], Then ['Magnitude Type ML', 'Region Name EASTERN TURKEY']","('Longitude 58',)","('Magnitude Type ML', 'Region Name EASTERN TURKEY')",6627,9088,5648,0.7369,0.24446210390384424
"If ['Latitude 148', 'Month 33', 'Region Name ISLAND OF HAWAII, HAWAII'], Then ['Longitude 6', 'Year 41']","('Latitude 148', 'Month 33', 'Region Name ISLAND OF HAWAII, HAWAII')","('Longitude 6', 'Year 41')",11224,25897,11024,0.7039,0.562248534314289
"If ['Latitude 184', 'Magnitude Type ML'], Then ['Longitude 50', 'Region Name CENTRAL ITALY']","('Latitude 184', 'Magnitude Type ML')","('Longitude 50', 'Region Name CENTRAL ITALY')",6879,5656,4368,0.7036,0.14974898983714952
"If ['Month 33', 'Region Name ISLAND OF HAWAII, HAWAII'], Then ['Longitude 6', 'Year 41']","('Month 33', 'Region Name ISLAND OF HAWAII, HAWAII')","('Longitude 6', 'Year 41')",11349,25897,11091,0.7028,0.5562225195947238
"If ['Latitude 184'], Then ['Longitude 50', 'Magnitude Type ML', 'Region Name CENTRAL ITALY']","('Latitude 184',)","('Longitude 50', 'Magnitude Type ML', 'Region Name CENTRAL ITALY')",7552,5601,4368,0.6791,0.22208309618668184
"If ['Longitude 6', 'Region Name ISLAND OF HAWAII, HAWAII'], Then ['Depth 6', 'Latitude 148']","('Longitude 6', 'Region Name ISLAND OF HAWAII, HAWAII')","('Depth 6', 'Latitude 148')",27976,10237,10166,0.6782,0.6324740613969408
"If ['Latitude 148', 'Month 33'], Then ['Longitude 6', 'Year 41']","('Latitude 148', 'Month 33')","('Longitude 6', 'Year 41')",11911,25897,11040,0.6766,0.522489539748954
"If ['Longitude 6', 'Year 41'], Then ['Latitude 148', 'Magnitude Type ML', 'Month 33']","('Longitude 6', 'Year 41')","('Latitude 148', 'Magnitude Type ML', 'Month 33')",25897,9793,9577,0.6739,0.6167043235170222
"If ['Latitude 148', 'Year 41'], Then ['Longitude 6', 'Magnitude Type ML', 'Month 33', 'Region Name ISLAND OF HAWAII, HAWAII']","('Latitude 148', 'Year 41')","('Longitude 6', 'Magnitude Type ML', 'Month 33', 'Region Name ISLAND OF HAWAII, HAWAII')",26000,9772,9571,0.6738,0.6193656730659135
"If ['Magnitude Type ML', 'Month 33', 'Region Name ISLAND OF HAWAII, HAWAII', 'Year 41'], Then ['Latitude 148', 'Longitude 6']","('Magnitude Type ML', 'Month 33', 'Region Name ISLAND OF HAWAII, HAWAII', 'Year 41')","('Latitude 148', 'Longitude 6')",9617,28010,9571,0.6685,0.6555816937553465
"If ['Depth 5', 'Region Name ISLAND OF HAWAII, HAWAII', 'Year 41'], Then ['Latitude 148', 'Longitude 6']","('Depth 5', 'Region Name ISLAND OF HAWAII, HAWAII', 'Year 41')","('Latitude 148', 'Longitude 6')",9262,28010,9246,0.6642,0.6689502604724185
"If ['Depth 6', 'Latitude 148', 'Magnitude Type ML'], Then ['Longitude 6', 'Region Name ISLAND OF HAWAII, HAWAII', 'Year 41']","('Depth 6', 'Latitude 148', 'Magnitude Type ML')","('Longitude 6', 'Region Name ISLAND OF HAWAII, HAWAII', 'Year 41')",8789,24930,8627,0.6638,0.6432727562569743
"If ['Month 28', 'Region Name ISLAND OF HAWAII, HAWAII'], Then ['Latitude 148', 'Longitude 6']","('Month 28', 'Region Name ISLAND OF HAWAII, HAWAII')","('Latitude 148', 'Longitude 6')",9261,28010,9180,0.6595,0.6674379694564095
"If ['Depth 6', 'Latitude 148', 'Magnitude Type ML', 'Region Name ISLAND OF HAWAII, HAWAII'], Then ['Longitude 6', 'Year 41']","('Depth 6', 'Latitude 148', 'Magnitude Type ML', 'Region Name ISLAND OF HAWAII, HAWAII')","('Longitude 6', 'Year 41')",8760,25897,8627,0.659,0.6583557433730312
"If ['Depth 5', 'Latitude 148', 'Magnitude Type ML'], Then ['Longitude 6', 'Year 41']","('Depth 5', 'Latitude 148', 'Magnitude Type ML')","('Longitude 6', 'Year 41')",8290,25897,8249,0.6568,0.6788110108720796
"If ['Longitude 6', 'Month 33', 'Region Name ISLAND OF HAWAII, HAWAII'], Then ['Latitude 148']","('Longitude 6', 'Month 33', 'Region Name ISLAND OF HAWAII, HAWAII')","('Latitude 148',)",11349,34573,11224,0.6568,0.6693181163179434
"If ['Depth 5', 'Latitude 148', 'Magnitude Type ML', 'Region Name ISLAND OF HAWAII, HAWAII'], Then ['Longitude 6', 'Year 41']","('Depth 5', 'Latitude 148', 'Magnitude Type ML', 'Region Name ISLAND OF HAWAII, HAWAII')","('Longitude 6', 'Year 41')",8252,25897,8216,0.6564,0.6804072031774188
"If ['Latitude 148'], Then ['Longitude 6', 'Month 33', 'Year 41']","('Latitude 148',)","('Longitude 6', 'Month 33', 'Year 41')",34573,11126,11040,0.6558,0.6765053809977206
"If ['Depth 5', 'Latitude 148', 'Region Name ISLAND OF HAWAII, HAWAII'], Then ['Longitude 6']","('Depth 5', 'Latitude 148', 'Region Name ISLAND OF HAWAII, HAWAII')","('Longitude 6',)",9366,30265,9366,0.6547,0.6905336196927143
"If ['Depth 6', 'Latitude 148', 'Longitude 6', 'Magnitude Type ML', 'Year 41'], Then ['Region Name ISLAND OF HAWAII, HAWAII']","('Depth 6', 'Latitude 148', 'Longitude 6', 'Magnitude Type ML', 'Year 41')","('Region Name ISLAND OF HAWAII, HAWAII',)",8647,27976,8627,0.653,0.6904200600085727
"If ['Region Name ANTOFAGASTA, CHILE'], Then ['Longitude 29', 'Magnitude Type ML']","('Region Name ANTOFAGASTA, CHILE',)","('Longitude 29', 'Magnitude Type ML')",5440,11412,4811,0.653,0.4959720953409185
"If ['Latitude 148', 'Longitude 6', 'Month 33'], Then ['Magnitude Type ML', 'Region Name ISLAND OF HAWAII, HAWAII', 'Year 41']","('Latitude 148', 'Longitude 6', 'Month 33')","('Magnitude Type ML', 'Region Name ISLAND OF HAWAII, HAWAII', 'Year 41')",11264,21115,9571,0.6515,0.43190985619081024
"If ['Latitude 148', 'Month 28', 'Region Name ISLAND OF HAWAII, HAWAII', 'Year 41'], Then ['Longitude 6']","('Latitude 148', 'Month 28', 'Region Name ISLAND OF HAWAII, HAWAII', 'Year 41')","('Longitude 6',)",8971,30265,8971,0.6482,0.7035849991739633
"If ['Depth 6', 'Longitude 6', 'Region Name ISLAND OF HAWAII, HAWAII'], Then ['Latitude 148']","('Depth 6', 'Longitude 6', 'Region Name ISLAND OF HAWAII, HAWAII')","('Latitude 148',)",10188,34573,10166,0.6459,0.7048706460471167
"If ['Depth 6', 'Longitude 6', 'Region Name ISLAND OF HAWAII, HAWAII', 'Year 41'], Then ['Latitude 148']","('Depth 6', 'Longitude 6', 'Region Name ISLAND OF HAWAII, HAWAII', 'Year 41')","('Latitude 148',)",9963,34573,9954,0.6435,0.7116418946272627
"If ['Latitude 148', 'Longitude 6', 'Month 33', 'Year 41'], Then ['Magnitude Type ML', 'Region Name ISLAND OF HAWAII, HAWAII']","('Latitude 148', 'Longitude 6', 'Month 33', 'Year 41')","('Magnitude Type ML', 'Region Name ISLAND OF HAWAII, HAWAII')",11040,22795,9571,0.6434,0.48446257830530826
"If ['Latitude 148', 'Magnitude Type ML', 'Month 28'], Then ['Longitude 6', 'Region Name ISLAND OF HAWAII, HAWAII']","('Latitude 148', 'Magnitude Type ML', 'Month 28')","('Longitude 6', 'Region Name ISLAND OF HAWAII, HAWAII')",8174,27976,8099,0.6402,0.7059284873979538
"If ['Latitude 148', 'Month 33', 'Year 41'], Then ['Longitude 6', 'Magnitude Type ML', 'Region Name ISLAND OF HAWAII, HAWAII']","('Latitude 148', 'Month 33', 'Year 41')","('Longitude 6', 'Magnitude Type ML', 'Region Name ISLAND OF HAWAII, HAWAII')",11149,22795,9571,0.6392,0.47782382144175933
"If ['Longitude 6'], Then ['Depth 5', 'Latitude 148', 'Magnitude Type ML', 'Year 41']","('Longitude 6',)","('Depth 5', 'Latitude 148', 'Magnitude Type ML', 'Year 41')",30265,8249,8249,0.6363,0.727440938377664
"If ['Depth 5', 'Latitude 148', 'Magnitude Type ML', 'Year 41'], Then ['Longitude 6']","('Depth 5', 'Latitude 148', 'Magnitude Type ML', 'Year 41')","('Longitude 6',)",8249,30265,8249,0.6363,0.727440938377664
"If ['Depth 5', 'Magnitude Type ML', 'Region Name ISLAND OF HAWAII, HAWAII', 'Year 41'], Then ['Longitude 6']","('Depth 5', 'Magnitude Type ML', 'Region Name ISLAND OF HAWAII, HAWAII', 'Year 41')","('Longitude 6',)",8228,30265,8228,0.6359,0.7281348091855279
"If ['Longitude 6', 'Magnitude Type ML', 'Month 33', 'Region Name ISLAND OF HAWAII, HAWAII'], Then ['Latitude 148']","('Longitude 6', 'Magnitude Type ML', 'Month 33', 'Region Name ISLAND OF HAWAII, HAWAII')","('Latitude 148',)",9772,34573,9687,0.6357,0.7155923596283686
"If ['Longitude 6', 'Month 33', 'Year 41'], Then ['Latitude 148', 'Magnitude Type ML']","('Longitude 6', 'Month 33', 'Year 41')","('Latitude 148', 'Magnitude Type ML')",11126,23432,9577,0.6347,0.4926143869340699
